"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","BroadPhaseofFlight","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"DEN08CA117","ACC","68354","2008-06-12T22:30:00Z","Omaha","Nebraska","United States",,"N2164Y","T18208685","false","Aviation","DirectorBrief","2008-08-28T04:00:00Z",,"None","0","0","0","0","0","The pilot's improper use of the elevator trim resulting in a nose low/hard landing.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Incorrect use/operation, Environmental issues - Conditions/weather/phenomena - Light condition - Dark - Not specified, Aircraft - Aircraft systems - Flight control system - Elevator tab control system - Incorrect use/operation",,"41.305278000000001","-95.893889999999999","Cessna","T182T","AIR","OMA","EPPLEY AIRFIELD","false","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68354/pdf"
"LAX08LA177","ACC","68221","2008-06-12T18:40:00Z","Wilder","Idaho","United States",,"N48571","82B","false","Aviation","DirectorBrief","2008-08-28T04:00:00Z",,"Minor","0","0","1","1","0","The loss of engine power as a result of failure of the supercharger. Contributing to the accident was the lack of suitable terrain for the forced landing.","Environmental issues - Physical environment - Terrain - (general) - Contributed to outcome, Aircraft - Aircraft power plant - Engine (reciprocating) - Recip eng supercharger - Failure",,"43.691665","-116.94027699999999","Grumman-Schweizer","G-164B","AIR",,,"false","1","REC",,"AAPL","137","Substantial","VMC",,"Maneuvering","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68221/pdf"
"LAX08LA179","ACC","68223","2008-06-12T17:00:00Z","Beaver","Utah","United States",,"N233GW","172S9233","false","Aviation","DirectorBrief","2009-06-11T04:00:00Z",,"Serious","0","1","2","3","0","The pilot's failure to attain and maintain an adequate airspeed during the initial climb as a result of his inadequate preflight planning and improper use of the mixture control. Contributing to the accident were the tailwind and high density altitude.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - High density altitude - Effect on equipment, Environmental issues - Conditions/weather/phenomena - Wind - Tailwind - Effect on operation, Personnel issues - Task performance - Planning/preparation - Flight planning/navigation - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Aircraft - Aircraft power plant - Engine controls - Mixture control - Incorrect use/operation",,"38.230556","-112.67527699999999","CESSNA","172S","AIR","U52","Beaver Municipal Airport","false","1","REC",,"PERS","091","Substantial","VMC","Leading Edge Aviation","Initial Climb","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68223/pdf"
"DFW08CA164","ACC","68237","2008-06-12T15:50:00Z","Bay City","Texas","United States",,"N199ER","XW322","false","Aviation","DirectorBrief","2008-09-26T04:00:00Z","2008-09-05T14:43:00Z","None","0","0","0","0","0","The pilot's failure to maintain aircraft control during final approach.  Contributing to the accident was the downdraft.","Environmental issues - Conditions/weather/phenomena - Wind - Downdraft - Contributed to outcome, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"28.973333","-95.863608999999997","British Aircraft Corp. (BAC)","Jet Provost T Mk.5A","AIR","BYY","BAY CITY MUNI","false","1","TJ",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=68237","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68237/pdf"
"MIA08CA137","ACC","68217","2008-06-12T15:45:00Z","Muscle Shoals","Alabama","United States",,"N402BT","402B-1166","false","Aviation","DirectorBrief","2008-08-28T04:00:00Z",,"None","0","0","0","0",,"The pilot's failure to maintain clearance from utility wires during low altitude maneuvers.","Environmental issues - Physical environment - Object/animal/substance - Wire - Not specified, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained",,"34.745277000000002","-87.610275000000001","AIR TRACTOR INC","AT-402B","AIR","MSL","Northwest Alabama Regional","false","1","TP",,"AAPL","137","Substantial","VMC",,"Maneuvering","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68217/pdf"
"DEN08LA103","ACC","68245","2008-06-12T14:00:00Z","Lyons","Kansas","United States",,"N9639G","18801575","false","Aviation","DirectorBrief","2008-12-08T05:00:00Z",,"None","0","0","0","0","0","the loss of engine power for undetermined reasons.  A contributing factor was the dirt embankment.","Aircraft - Aircraft power plant - (general) - (general) - Malfunction, Not determined - Not determined - (general) - (general) - Unknown/Not determined, Environmental issues - Physical environment - Terrain - Rough terrain - Contributed to outcome",,"38.342776999999998","-98.226669000000001","CESSNA","A188B","AIR",,,"false","1","REC",,"AAPL","137","Substantial","VMC","RICE COUNTY AERIAL SPRAYERS INC","Maneuvering","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68245/pdf"
"NYC08LA213","ACC","68215","2008-06-12T08:05:00Z","St. Petersburg","Florida","United States",,"N347MM","002","false","Aviation","DirectorBrief","2009-07-28T04:00:00Z",,"Minor","0","0","1","1","0","The pilot's failure to maintain adequate airspeed following a partial loss of engine power, which resulted in an aerodynamic stall. Contributing to the accident was improper maintenance practices during the construction of the airplane, which resulted in contaminants being accidently introduced into the fuel system.","Personnel issues - Task performance - Maintenance - Fabrication - Owner/builder, Aircraft - Aircraft systems - Fuel system - Fuel filter-strainer - Damaged/degraded, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid condition, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"27.909998999999999","-82.687224999999998","Marrin","Pitts S-1","AIR","PIE","St. Petersburg-Clearwater Inte","true","1","REC",,"PERS","091","Substantial","VMC","Michael Marrin","Initial Climb","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68215/pdf"
"CHI08CA161","ACC","68404","2008-06-11T09:00:00Z","Cincinnati","Ohio","United States",,"N31SZ","17267732","false","Aviation","DirectorBrief","2008-07-30T04:00:00Z",,"None","0","0","0","0","0","The pilot's failure to maintain clearance from a building during taxi.  A factor was the building.","Environmental issues - Physical environment - Object/animal/substance - Airport structure - Contributed to outcome, Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot",,"39.234442999999999","-84.383887999999999","Cessna","172","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC",,"Taxi","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68404/pdf"
"LAX08CA176","ACC","68205","2008-06-10T15:00:00Z","Wenatchee","Washington","United States",,"N1935C","5035","false","Aviation","DirectorBrief","2008-09-29T04:00:00Z",,"None","0","0","0","0","0","The pilot's failure to initiate a timely go-around after the first bounce.","Environmental issues - Operating environment - Airport facilities/design - Runway/landing area length - Not specified, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained, Personnel issues - Action/decision - Action - Lack of action - Pilot, Environmental issues - Operating environment - Airport facilities/design - (general) - Not specified",,"47.339720999999997","-120.31639","Clarke Colin","Glastar","AIR","WN17","Hoverhawk Ranch","true","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68205/pdf"
"LAX08CA180","ACC","68226","2008-06-10T14:15:00Z","Page","Arizona","United States",,"N9100D","20700001","false","Aviation","DirectorBrief","2008-07-30T04:00:00Z",,"None","0","0","0","0","0","The pilot's failure to maintain directional control during an aborted takeoff. Contributing to the accident were the crosswind weather conditions and the high density altitude conditions.","Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - High density altitude - Contributed to outcome, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Contributed to outcome, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Physical environment - Object/animal/substance - Runway/taxi/approach light - Not specified",,"36.926108999999997","-111.44833300000001","Cessna","207","AIR","PGA","Page Municipal Arpt","false","1","REC",,"OWRK","091","Substantial","VMC",,"Takeoff","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68226/pdf"
"DFW08CA163","ACC","68218","2008-06-10T14:00:00Z","Foss","Oklahoma","United States",,"N95028","15285839","false","Aviation","DirectorBrief","2008-08-28T04:00:00Z",,"None","0","0","0","0","0","A total loss of engine power for undetermined reasons.","Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"35.5","-99.199995999999999","Cessna","CE-152","AIR","CSM","CLINTON-SHERMAN","false","1","REC",,"INST","091","Substantial","VMC","Spartan School of Aeronautics Inc.","Enroute","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68218/pdf"
"DEN08LA102","ACC","68204","2008-06-10T12:50:00Z","Brenham","Texas","United States",,"N4691R","15064741","false","Aviation","DirectorBrief","2008-08-28T04:00:00Z",,"None","0","0","0","0","0","The sudden windshift (crosswind gust), rendering directional control impossible. Contributing factors in this accident were the high speed during the aborted takeoff and trees.","Environmental issues - Conditions/weather/phenomena - Wind - Sudden wind shift - Not specified, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Not specified, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Not specified, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Attain/maintain not possible, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not specified, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Contributed to outcome",,"30.218889000000001","-96.374442999999999","Cessna","150G","AIR","11R","Brenham Municipal","false","1","REC",,"AOBV","091","Substantial","VMC","American Views, Inc.","Initial Climb","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68204/pdf"
"LAX08CA174","ACC","68202","2008-06-10T11:30:00Z","Cottage Grove","Oregon","United States",,"N182RA","33743","false","Aviation","DirectorBrief","2008-07-30T04:00:00Z",,"Minor","0","0","1","1","0","The pilot's misjudged landing flare.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Incorrect use/operation",,"43.799720000000001","-123.028892","Cessna","182","AIR","61S","Cottage Grove","false","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68202/pdf"
"LAX08LA184","ACC","68236","2008-06-10T10:30:00Z","Evanston","Wyoming","United States",,"N1234G","24-1614","false","Aviation","DirectorBrief","2009-04-15T04:00:00Z",,"None","0","0","0","0","0","A collapse of the landing gear due to improper maintenance.","Personnel issues - Task performance - Maintenance - Scheduled/routine maintenance - Maintenance personnel, Aircraft - Aircraft systems - Landing gear system - Gear extension and retract sys - Incorrect service/maintenance",,"41.274723000000002","-111.034721","Mooney","M20J","AIR","EVW","Burns Field","false","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68236/pdf"
"MIA08CA117","ACC","68198","2008-06-10T08:57:00Z","Fayetteville","Georgia","United States",,"N35702","6543","false","Aviation","DirectorBrief","2008-08-28T04:00:00Z",,"None","0","0","0","0","0","The pilot's failure to maintain control of the airplane during climbout. Contributing to the accident was the pilot's relinquish of control to a non-certificated pilot.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Not specified",,"33.490000999999999","-84.495552000000004","Piper","J3C-65","AIR","GA94","MC LENDON","false","1","REC",,"PERS","091","Substantial","VMC",,"Initial Climb","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68198/pdf"
"LAX08CA171","ACC","68209","2008-06-09T15:30:00Z","Fall RiverMills","California","United States",,"N273CC","9920CC","false","Aviation","DirectorBrief","2008-06-30T04:00:00Z",,"None","0","0","0","0","0","The pilot's selection of an unsuitable takeoff/landing area.","Environmental issues - Physical environment - Object/animal/substance - Fence/fence post - Not specified, Aircraft - Aircraft oper/perf/capability - Aircraft capability - Takeoff distance - Capability exceeded",,"41.009746","-121.470321","Piper Cub Crafters","PA-18-150","AIR","NONE","No Name","false","1","REC",,"BUS","091","Substantial","VMC","Herbert R. Holzapfel","Initial Climb","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68209/pdf"
"ANC08LA074","ACC","68206","2008-06-09T13:35:00Z","Girdwood","Alaska","United States",,"N13RZ","57","false","Aviation","DirectorBrief","2009-04-15T04:00:00Z",,"None","0","0","0","0","0","A partial loss of engine power for an undetermined reason, which resulted in a forced landing. Contributing to the accident was rough and uneven terrain.","Not determined - Not determined - (general) - (general) - Unknown/Not determined, Environmental issues - Physical environment - Terrain - Rough terrain - Contributed to outcome, Aircraft - Aircraft power plant - Power plant - (general) - Not specified",,"60.955001000000003","-149.12167299999999","Lake","L-4","AIR","AQY","Girdwood","false","1","REC",,"PERS","091","Substantial","VMC","Eugene N. Bjornstad","Initial Climb","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68206/pdf"
"NYC08FA211","ACC","68199","2008-06-09T11:30:00Z","Niceville","Florida","United States",,"N652DM","1108D","false","Aviation","DirectorBrief","2009-06-11T04:00:00Z",,"Serious","0","1","0","1","0","The pilot's loss of control during landing for undetermined reasons.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Not determined - Not determined - (general) - (general) - Unknown/Not determined, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained",,"30.518332999999998","-86.436385999999999","Avid Aircraft","Mark IV Aerobat","AIR","FL17","Ruckle Airport","true","1","REC",,"PERS","091","Substantial","VMC",,"Approach","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68199/pdf"
"LAX08CA169","ACC","68207","2008-06-09T10:20:00Z","Byron","California","United States",,"N9328H","17266088","false","Aviation","DirectorBrief","2008-07-30T04:00:00Z",,"None","0","0","0","0","0","The student pilot's failure to maintain directional control during landing rollout.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Operating environment - Airport facilities/design - (general) - Not specified",,"37.828609","-121.62583100000001","Cessna","172M","AIR","C83","Byron","false","1","REC",,"INST","091","Substantial","VMC","Bel-Air International","Landing","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68207/pdf"
"CHI08CA159","ACC","68219","2008-06-09T10:20:00Z","Athens","Ohio","United States",,"N230U","17275380","false","Aviation","DirectorBrief","2008-07-30T04:00:00Z",,"None","0","0","0","0","0","The student pilot's failure to maintain directional control during landing. A factor contributing to the accident was a nose wheel vibration.","Aircraft - Aircraft systems - Landing gear system - Nose/tail landing gear - Not specified, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Operating environment - Airport facilities/design - (general) - Not specified",,"39.211944000000003","-82.229163999999997","Cessna","172P","AIR","UNI","OHIO UNIVERSITY","false","1","REC",,"INST","091","Substantial","VMC",,"Landing","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68219/pdf"
"CHI08LA154","ACC","68324","2008-06-08T20:30:00Z","Grand Rapids","Minnesota","United States",,"N7214Y","E-2169","false","Aviation","DirectorBrief","2009-03-23T04:00:00Z",,"None","0","0","0","0","0","A loss of engine thrust due to the propeller separating from the aircraft as a result of fatigue failure of the propeller attachment bolts caused by the insufficient torque of the bolts during installation.","Aircraft - Aircraft propeller/rotor - Propeller system - Propeller assembly - Fatigue/wear/corrosion, Aircraft - Aircraft propeller/rotor - Propeller system - Propeller assembly - Incorrect service/maintenance, Personnel issues - Task performance - Maintenance - Installation - Not specified",,"47.211112","-93.509719000000004","BEECH","A36","AIR","GPZ","Grand Rapids/Itasca County","false","1","REC",,"PERS","091","Substantial","VMC",,"Enroute","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68324/pdf"
"LAX08CA172","ACC","68210","2008-06-08T18:45:00Z","GreatBarrington","Massachusetts","United States",,"N337JJ","P3370026","false","Aviation","DirectorBrief","2008-06-30T04:00:00Z",,"None","0","0","0","0","0","The pilot's misjudgment of distance and altitude, and failure to attain the proper touchdown point.  The pilot's delayed remedial action was also causal.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained, Personnel issues - Action/decision - Action - Delayed action - Pilot, Environmental issues - Operating environment - Airport facilities/design - (general) - Not specified",,"42.231143000000003","-71.530662000000007","Cessna","T337G","AIR","GBR","Walter j. Koladza","false","2","REC",,"PERS","091","Substantial","VMC","Bruce J. Bona","Landing","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68210/pdf"
"NYC08CA208","ACC","68185","2008-06-08T18:00:00Z","Bessemer","Alabama","United States",,"N45133","177RG1094","false","Aviation","DirectorBrief","2009-01-22T05:00:00Z",,"Minor","0","0","2","2","0","Failure of the left magneto for undetermined reasons resulting in a partial loss of engine power during takeoff.","Aircraft - Aircraft power plant - Power plant - (general) - Malfunction, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Contributed to outcome",,"33.3125","-86.926108999999997","CESSNA","177RG","AIR","EKY","Bessemer, AL","false","1","REC",,"PERS","091","Substantial","VMC","James Johnson","Takeoff","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68185/pdf"
"NYC08CA210","ACC","68196","2008-06-08T17:20:00Z","Philadelphia","Pennsylvania","United States",,"N94PD","52205","false","Aviation","DirectorBrief","2008-08-28T04:00:00Z",,"None","0","0","0","0","0","The pilot's failure to maintain aircraft control during hover, which resulted in an inadvertent impact with the ground.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"40.081943000000003","-75.010559000000001","Bell","206L-4","HELI","PNE","Northeast Philadelphia","false","1","TS",,"PUBU","091","Substantial","VMC",,"Maneuvering","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68196/pdf"
"LAX08LA168","ACC","68191","2008-06-08T17:09:00Z","Bend","Oregon","United States",,"N199L","2000-001","false","Aviation","DirectorBrief","2010-03-03T05:00:00Z","2009-11-18T17:20:00Z","None","0","0","0","0","0","A total loss of engine power due to the fatigue failure of the Number 3 cylinder connecting rod.","Aircraft - Aircraft power plant - Engine (reciprocating) - Recip engine power section - Fatigue/wear/corrosion",,"44.094444000000003","-121.20027899999999","MKII Corporation","Lancair Legacy 2000","AIR","KBDN","Bend Municipal Airport","false","1","REC",,"BUS","091","Substantial","VMC","Lancair International Inc","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=68191","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68191/pdf"
"CHI08LA160","ACC","68220","2008-06-08T13:15:00Z","Battle Creek","Michigan","United States",,"N159WM","4496159","false","Aviation","DirectorBrief","2008-12-24T05:00:00Z",,"None","0","0","0","0","0","The in-flight separation of the tip of a propeller blade due to metal fatigue that resulted from an inadequate inspection and repair.","Aircraft - Aircraft propeller/rotor - Propeller system - Propeller blade section - Fatigue/wear/corrosion, Aircraft - Aircraft propeller/rotor - Propeller system - Propeller blade section - Failure, Personnel issues - Task performance - Maintenance - Repair - Maintenance personnel, Personnel issues - Action/decision - Action - Forgotten action/omission - Maintenance personnel",,"42.311942999999999","-85.252219999999994","Piper","PA-44-180","AIR","BTL","W K KELLOGG","false","2","REC",,"INST","091","Substantial","VMC",,"Enroute","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68220/pdf"
"CHI08FA156","ACC","68193","2008-06-08T12:56:00Z","Fremont","Ohio","United States",,"N29122","U206-1092","false","Aviation","DirectorBrief","2010-04-15T04:00:00Z","2009-10-20T20:39:00Z","Fatal","6","0","0","6",,"The pilot’s failure to maintain airplane control for an undetermined reason, which resulted in an inadvertent stall. Contributing to the accident was the pilot's poor judgment in continuing to fly with his severe visual deficiency. Also contributing to the accident was the aviation medical examiner’s failure to accurately assess and report the pilot’s visual deficiency.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Personnel issues - Physical - Sensory ability/limitation - Visual function - Pilot, Organizational issues - Development - Selection/certification/testing - Personnel selection/training - Other institution/organization",,"41.333056999999997","-83.161108999999996","CESSNA","U206C","AIR","14G","Fremont Airport","false","1","REC",,"OWRK","091","Substantial","VMC","Pilot","Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=68193","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68193/pdf"
"DEN08FA101","ACC","68181","2008-06-08T02:48:00Z","Huntsville","Texas","United States",,"N416PH","53276","false","Aviation","DirectorBrief","2009-01-15T05:00:00Z","2009-01-14T23:21:00Z","Fatal","4","0","0","4","0","The pilot's failure to identify and arrest the helicopter's descent, which resulted in its impact with terrain. Contributing to the accident was the limited outside visual reference due to the dark night conditions.","Environmental issues - Conditions/weather/phenomena - Light condition - Dark - Contributed to outcome, Aircraft - Aircraft oper/perf/capability - (general) - (general) - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - (general) - Pilot",,"30.630832000000002","-95.563888000000006","BELL","407","HELI",,,"false","1","TS","NSCH",,"135","Destroyed","VMC",,"Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=68181","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68181/pdf"
"CHI08CA170","ACC","68361","2008-06-07T16:30:00Z","Metropolis","Illinois","United States",,"N184L","928","false","Aviation","DirectorBrief","2008-07-30T04:00:00Z",,"None","0","0","0","0","0","The loss of engine power for undermined reasons and the low altitude at the time of engine power loss while turning. An additional cause was the proper touchdown point not attained by the pilot, A contributing factor was the runway lights.","Not determined - Not determined - (general) - (general) - Unknown/Not determined, Environmental issues - Physical environment - Object/animal/substance - Runway/taxi/approach light - Contributed to outcome, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained",,"37.185831999999998","-88.750556000000003","Kindig","Sonex","AIR",,,"true","1","REC",,"PERS","091","Substantial","VMC",,"Takeoff","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68361/pdf"
"LAX08CA167","ACC","68190","2008-06-07T15:45:00Z","Moab","Utah","United States",,"N2375G","51675","false","Aviation","DirectorBrief","2008-07-30T04:00:00Z",,"None","0","0","0","0","0","The pilot's inadequate compensation for the tailwind condition, and improper use of additional power while taxiing. Contributing to the accident was soft ground and a gusting tailwind.","Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Soft surface - Contributed to outcome, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Contributed to outcome, Environmental issues - Conditions/weather/phenomena - Wind - Tailwind - Contributed to outcome, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Crosswind correction - Not attained/maintained",,"38.752777000000002","-109.75277699999999","Cessna","182","AIR","KCNY","Canyonlands Field Airport","false","1","REC",,"SKYD","091","Substantial","VMC","Skydive Moab LLC","Landing","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68190/pdf"
"CHI08CA155","ACC","68254","2008-06-07T12:00:00Z","Eveleth","Minnesota","United States",,"N4701U","18051401","false","Aviation","DirectorBrief","2008-06-30T04:00:00Z",,"None","0","0","0","0","0","The pilot elected to land on a grass airstrip that was unsuitable for landing due to the wet, soft runway conditions.  The wet, soft runway were factors.","Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Soft surface - Contributed to outcome, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Wet surface - Contributed to outcome, Environmental issues - Operating environment - Airport facilities/design - Runway/landing area condition - Awareness of condition",,"47.459693000000001","-92.540473000000006","Cessna","180","AIR","9Y5","Sky Harbor Seaplane Base","false","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68254/pdf"
"DFW08LA161","ACC","68184","2008-06-07T11:45:00Z","Forrest City","Arkansas","United States",,"N3266V","15076447","false","Aviation","DirectorBrief","2008-12-28T05:00:00Z",,"Fatal","1","1","0","2","0","The failure of the pilot to maintain adequate airspeed while maneuvering in the traffic pattern, resulting in an inadvertent  aerodynamic stall.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained",,"35.01041","-90.780638999999994","CESSNA","150M","AIR","FCY","FORREST CITY MUNI","false","1","REC",,"PERS","091","Substantial","VMC",,"Approach","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68184/pdf"
"LAX08CA166","ACC","68189","2008-06-07T11:40:00Z","Kykotsmovi","Arizona","United States",,"N9276T","38-78A0313","false","Aviation","DirectorBrief","2008-07-30T04:00:00Z",,"None","0","0","0","0","0","Fuel exhaustion due to the pilot's inadequate preflight planning and failure to ensure that adequate fuel was onboard to complete the flight.","Personnel issues - Task performance - Planning/preparation - Fuel planning - Pilot",,"35.870277000000002","-110.601669","Piper","PA-38-112","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC","Barry W. McDaniel","Enroute","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68189/pdf"
"CHI08CA186","ACC","68409","2008-06-07T11:30:00Z","Luckey","Ohio","United States",,"N582WH","2003","false","Aviation","DirectorBrief","2008-07-30T04:00:00Z",,"None","0","0","0","0","0","The pilot not maintaining clearance from the high vegetation during the off airport landing.  Contributing to the accident was the high vegetation.","Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - (general) - Contributed to outcome, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Environmental issues - Physical environment - Object/animal/substance - (general) - Not specified",,"41.460833999999998","-83.476112000000001","Naval Aircraft Factory","N3N-3","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/68409/pdf"
