"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","BroadPhaseofFlight","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"ERA09LA400","ACC","74260","2009-06-26T12:50:00Z","Kanona","New York","United States",,"N308AA","00002","false","Aviation","DirectorBrief","2009-12-15T05:00:00Z","2009-09-22T19:12:00Z","Serious","0","1","0","1","0","The pilot's loss of control while landing in convective weather conditions. Contributing to the accident was his misjudgment of the approaching weather.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Convective weather - Thunderstorm - Effect on operation, Personnel issues - Experience/knowledge - Knowledge - Knowledge of meteorologic cond - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"42.371943999999999","-77.365554000000003","APOLLO AIRCRAFT INC","MONSOON","WSFT","NONE","Kanona Airpark","false","1","REC",,"PERS","091","Substantial","VMC","James E. Richards","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74260","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74260/pdf"
"CEN09FA393","ACC","74157","2009-06-26T09:04:00Z","Lakeview","Arkansas","United States",,"N38171","32R-7780392","false","Aviation","DirectorBrief","2010-04-22T04:00:00Z","2010-01-27T17:56:00Z","Fatal","3","1","1","5","0","The pilot's poor judgment/decision making in attempting the no-flap takeoff, his failure to comply with weight and balance limitations, and his failure to calculate the airplane's performance under exiting conditions.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Personnel issues - Task performance - Planning/preparation - Performance calculations - Pilot, Personnel issues - Task performance - Planning/preparation - Weight/balance calculations - Pilot, Aircraft - Aircraft oper/perf/capability - Aircraft capability - Climb capability - Capability exceeded, Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - High temperature - Effect on operation, Aircraft - Aircraft structures - Wing structure - Trailing edge flaps - Not used/operated",,"36.351387000000003","-92.539443000000006","PIPER","PA-32R-300","AIR","3MO","Gastons","false","1","REC",,"PERS","091","Substantial","VMC","PROPAIRE, Inc.","Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74157","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74157/pdf"
"OPS09IA009","INC","74462","2009-06-26T08:56:00Z","Cleveland","Ohio","United States",,"N375PH, N24103","529, 145645","false","Aviation","DirectorBrief","2010-05-06T04:00:00Z","2010-03-08T13:20:00Z","None","0","0","0","0","0","The local controller did not visually scan the runways and ensure that the E145 had crossed runway 24L prior to issuing a takeoff clearance to the DH8, did not ensure separation between the two airplanes, and did not cancel takeoff clearance for the DH8 in a timely manner.","Personnel issues - Action/decision - Action - Incorrect action sequence - ATC personnel, Personnel issues - Experience/knowledge - Training - Type/qual of instruct/training - ATC personnel",,"41.490012999999998","-81.669539999999998","BOMBARDIER INC, EMBRAER","DHC-8-202, EMB-145XR","AIR, AIR","CLE","Cleveland/Hopkins Int'l Airpor","false, false","2, 2","TP, TF","SCHD, SCHD",,"121, 121","None, None","VMC","CONTINENTAL AIRLINES INC, CONTINENTAL AIRLINES INC","Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74462","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74462/pdf"
"ERA09LA368","ACC","74138","2009-06-25T18:15:00Z","Woodbine","New Jersey","United States",,"N300FA","5055","false","Aviation","DirectorBrief","2010-07-22T04:00:00Z","2010-05-06T19:24:00Z","Serious","0","1","0","1","0","A loss of engine power due to fuel starvation as a result of the pilot's improper fuel transfer in flight.","Aircraft - Aircraft systems - Fuel system - Fuel distribution - Incorrect use/operation, Personnel issues - Action/decision - Action - Incorrect action performance - Pilot, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid management",,"39.214168000000001","-74.796942999999999","PITTS AEROBATICS","S-2B","AIR","OBI","Woodbine Municipal","false","1","REC",,"PERS","091","Substantial","VMC","NEVILLE HOGAN","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74138","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74138/pdf"
"WPR09LA314","ACC","74142","2009-06-25T18:15:00Z","Lewiston","Idaho","United States",,"N836SH","3806","false","Aviation","DirectorBrief","2009-09-30T04:00:00Z","2009-08-04T17:08:00Z","None","0","0","0","0","0","A loss of engine power while in cruise flight for undetermined reasons.","Not determined - Not determined - (general) - (general) - Unknown/Not determined, Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Conducive to carburetor icing - Not specified",,"46.303333000000002","-116.95111","ROBINSON HELICOPTER","R22 BETA","HELI",,,"false","1","REC",,"INST","091","Substantial","VMC","Lewis and Clark Aviation LLC","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74142","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74142/pdf"
"ERA09LA369","ACC","74140","2009-06-25T16:30:00Z","Cedar Town","Georgia","United States",,"N433PM","8433","false","Aviation","DirectorBrief","2010-04-22T04:00:00Z","2009-12-15T19:48:00Z","Fatal","2","0","0","2","0","A loss of aircraft control for an undetermined reason.","Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"34.017775999999998","-85.141113000000004","P&M Aviation LTD","Quikr","WSFT","4A4","Cedartown","false","1","REC",,"PERS","091","Substantial","VMC","Atlanta Sport Aviation Inc","Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74140","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74140/pdf"
"WPR09LA312","ACC","74137","2009-06-25T15:00:00Z","Lakeport","California","United States",,"N515DG","11503","false","Aviation","DirectorBrief","2010-04-22T04:00:00Z","2009-11-07T01:39:00Z","None","0","0","0","0","0","A loss of engine power while maneuvering for undetermined reasons.","Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"39.076388999999999","-123.032218","Robinson Helicopter Company","R44 II","HELI",,,"false","1","REC",,"INST","091","Substantial","VMC","Cutting Edge Helicopters","Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74137","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74137/pdf"
"CEN09LA389","ACC","74136","2009-06-25T12:45:00Z","St. Louis","Missouri","United States",,"N701PT","31T-8004008","false","Aviation","DirectorBrief","2010-12-20T05:00:00Z","2010-08-30T19:43:00Z","None","0","0","0","0","0","The pilot’s failure to establish and maintain a stabilized final approach which resulted in a hard landing and runway overrun.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft systems - Landing gear system - (general) - Capability exceeded",,"38.726664999999997","-90.508330999999998","PIPER","PA-31T1","AIR","1H0","Creve Coeur Airport","false","2","TP",,"POSI","091","Substantial","VMC","Natoli Engineering Company, Inc.","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74136","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74136/pdf"
"WPR09LA313","ACC","74141","2009-06-25T12:40:00Z","Cedar Valley","Utah","United States",,"N800JM","3325","false","Aviation","DirectorBrief","2009-11-09T05:00:00Z","2009-09-11T22:09:00Z","Serious","0","1","0","1","0","The pilot inadvertently applied the tow release handle.","Personnel issues - Action/decision - Action - Incorrect action selection - Pilot, Aircraft - Aircraft structures - Fuselage - Aerial tow equipment section - Incorrect use/operation",,"40.2425","-112.092781","ROLLADEN-SCHNEIDER OHG","LS3-A","GLI","UT99","West Desert Airpark","false","0",,,"PERS","091","Minor","VMC","Steven G. Rathbun","Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74141","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74141/pdf"
"WPR09CA311","ACC","74134","2009-06-25T09:15:00Z","Dixie","Idaho","United States",,"N725V","7480C","false","Aviation","DirectorBrief","2009-09-10T04:00:00Z","2009-07-08T17:08:00Z","None","0","0","0","0","0","The pilot's failure to maintain an adequate airspeed while landing.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Wind - Downdraft - Not specified, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"45.396667000000001","-115.483329","MAULE","M-5-235C","AIR","ID76","Wilson Bar USFS","false","1","REC",,"PERS","091","Substantial","VMC","James G Kusian","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74134","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74134/pdf"
"CEN09CA412","ACC","74208","2009-06-25T08:10:00Z","Longmont","Colorado","United States",,"N2910P","000772","false","Aviation","DirectorBrief","2009-10-19T04:00:00Z","2009-08-26T16:56:00Z","Minor","0","0","1","1","0","The loss of engine power for undetermined reasons.","Aircraft - Aircraft power plant - Engine (reciprocating) - (general) - Not specified",,"40.158611000000001","-105.158058","QUICKSILVER","MXII SPORT","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC","Daniel Hughes","Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74208","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74208/pdf"
"CEN09LA385","ACC","74129","2009-06-24T20:41:00Z","West Union","Ohio","United States",,"N152AS","M-II-1688","false","Aviation","DirectorBrief","2011-11-29T05:00:00Z","2011-10-18T16:05:00Z","Fatal","1","0","0","1","0","The pilot's failure to maintain adequate airspeed after a loss of engine power for undetermined reasons, which resulted in an aerodynamic stall/spin at a low altitude.","Aircraft - Aircraft power plant - Power plant - (general) - Not specified, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"38.851387000000003","-83.566389999999998","Schendl","Mustang II","AIR","KAMT","Alexander Salamon Airport","true","1","REC",,"FLTS","091","Substantial","VMC",,"Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74129","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74129/pdf"
"CEN09CA391","ACC","74143","2009-06-24T19:29:00Z","Mena","Arkansas","United States",,"N604X","604","false","Aviation","DirectorBrief","2009-09-30T04:00:00Z","2009-08-17T19:06:00Z","None","0","0","0","0","0","The total loss of engine power for undetermined reasons.","Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"34.537222999999997","-94.228613999999993","SHULTZ JEFFREY D","SONEX","AIR","KMEZ","Mena Intermountain Municipal","true","1","REC",,"PERS","091","Substantial","VMC",,"Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74143","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74143/pdf"
"WPR09FA309","ACC","74128","2009-06-24T17:00:00Z","Holbrook","Arizona","United States",,"N912T","TD-364","false","Aviation","DirectorBrief","2013-09-30T04:00:00Z","2013-09-03T18:53:00Z","Fatal","4","0","0","4","0","The pilot’s decision to depart when ill and his failure to maintain control of the airplane during a return to the airport, likely because of his physical illness and drug impairment.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Personnel issues - Physical - Impairment/incapacitation - Illness/injury - Pilot, Personnel issues - Physical - Impairment/incapacitation - Prescription medication - Pilot, Personnel issues - Physical - Health/Fitness - Use of medication/drugs - Pilot",,"34.940277000000002","-110.138053","BEECH","B95","AIR","P14","Holbrook Municipal","false","2","REC",,"PERS","091","Substantial","VMC","TUNTLAND DAVID J","Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74128","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74128/pdf"
"CEN09CA382","ACC","74123","2009-06-24T15:15:00Z","Beach City","Texas","United States",,"N26MR","001","false","Aviation","DirectorBrief","2009-09-30T04:00:00Z","2009-08-05T21:47:00Z","Serious","0","1","0","1","0","The loss of engine power due to fuel starvation resulting from a partially crimped fuel tank vent tube.","Aircraft - Aircraft systems - Fuel system - (general) - Damaged/degraded",,"29.748332000000001","-94.843611999999993","BAKENG","DEUCE","AIR","54T","RWJ Air Park","true","1","REC",,"PERS","091","Substantial","VMC","Rountree, Michael H.","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74123","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74123/pdf"
"ERA09CA366","ACC","74125","2009-06-24T14:45:00Z","Porterdale","Georgia","United States",,"N8272Z","205-0272","false","Aviation","DirectorBrief","2009-09-10T04:00:00Z","2009-07-17T17:50:00Z","Minor","0","0","2","2","0","The loss of engine power due to fuel exhaustion as a result of the pilot's use of improper fuel caps. Contributing to the accident was the pilot’s selection of an unsuitable area for landing.","Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid level, Personnel issues - Task performance - Maintenance - Modification/alteration - Pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Aircraft - Aircraft systems - Fuel system - Fuel storage - Incorrect service/maintenance, Environmental issues - Physical environment - Terrain - (general) - Decision related to condition",,"33.567779000000002","-83.872778999999994","CESSNA","210-5(205)","AIR","9A1","Covington Municipal Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74125","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74125/pdf"
"CEN09CA387","ACC","74133","2009-06-24T14:31:00Z","Oklahoma City","Oklahoma","United States",,"N67797","15282026","false","Aviation","DirectorBrief","2009-09-30T04:00:00Z","2009-07-27T17:22:00Z","None","0","0","0","0","0","The pilot's failure to maintain control of the airplane during landing.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"35.601112000000001","-97.703613000000004","CESSNA","152","AIR","HSD","Sundance Airpark","false","1","REC",,"INST","091","Substantial","VMC","HARRIS AIRCRAFT LEASING CO","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74133","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74133/pdf"
"CEN09LA384","ACC","74126","2009-06-24T11:30:00Z","Llano","Texas","United States",,"N6939M","108-4939","false","Aviation","DirectorBrief","2009-09-10T04:00:00Z","2009-07-30T15:09:00Z","None","0","0","0","0","0","The pilot's inability to maintain aircraft control due to the failure of the left main landing gear wheel, which resulted in the separation of the wheel from the aircraft.","Aircraft - Aircraft systems - Landing gear system - Wheel/ski/float - Failure, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Attain/maintain not possible",,"30.783611000000001","-98.661940999999999","STINSON","108-3","AIR","AQO","Llano Municipal","false","1","REC",,"INST","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74126","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74126/pdf"
"WPR09CA310","ACC","74131","2009-06-24T10:45:00Z","Bellevue","Washington","United States",,"N226SE","001","false","Aviation","DirectorBrief","2009-09-10T04:00:00Z","2009-07-08T17:04:00Z","None","0","0","0","0","0","The pilot's failure to maintain adequate airspeed during landing, which resulted in an aerodynamic stall.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"47.623888999999998","-122.08139","Weston","SEA-ERA","AIR",,,"true","1","REC",,"FLTS","091","Substantial","VMC","Paul H Weston","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74131","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74131/pdf"
"CEN09CA386","ACC","74130","2009-06-24T10:20:00Z","Ashville","Ohio","United States",,"N19PP","009","false","Aviation","DirectorBrief","2009-11-09T05:00:00Z","2009-09-08T13:21:00Z","None","0","0","0","0","0","A partial loss of engine power due to propeller damage from being struck by the cabin-entry door, which inadvertently opened and departed the airframe for undetermined reasons during flight.","Aircraft - Aircraft structures - Doors - Passenger/crew doors - Unintentional use/operation, Aircraft - Aircraft propeller/rotor - Propeller system - Propeller blade section - Damaged/degraded, Aircraft - Aircraft power plant - (general) - (general) - Damaged/degraded",,"39.778056999999997","-82.884719000000004","Hubbell","Prescott Pusher","AIR",,,"true","1","REC",,"BUS","091","Substantial","VMC","Airdat, LLC","Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74130","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74130/pdf"
"CEN09CA383","ACC","74124","2009-06-24T08:10:00Z","Waxahachie","Texas","United States",,"N1736","3591AC","false","Aviation","DirectorBrief","2009-09-10T04:00:00Z","2009-07-22T14:31:00Z","None","0","0","0","0","0","The pilot's failure to maintain control of the airplane during a landing.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"32.453609","-96.907500999999996","PIETENPOL","GN-1","AIR","JWY","Midway Regional","true","1","REC",,"PERS","091","Destroyed","VMC","Robert E. Squires","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74124","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74124/pdf"
"ERA09CA367","ACC","74132","2009-06-24T00:30:00Z","Morgantown","West Virginia","United States",,"N106HN","2818","false","Aviation","DirectorBrief","2009-09-30T04:00:00Z","2009-08-17T15:08:00Z","None","0","0","0","0","0","The pilot’s failure to maintain control of the helicopter during the practice hovering autorotation. Contributing to the accident was the pilot’s lack of experience in night vision goggle helicopter operations.","Personnel issues - Experience/knowledge - Experience/qualifications - Total experience w/ equipment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"39.642775999999998","-79.916113999999993","EUROCOPTER","AS 350 B2","HELI","MGW","Morgantown Municipal Airport","false","1","TS",,"INST","091","Substantial","VMC","Air Methods Corporation Inc.","Emergency Descent","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74132","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74132/pdf"
"CEN09CA381","ACC","74120","2009-06-23T19:00:00Z","Elyria","Ohio","United States",,"N34508","17701847","false","Aviation","DirectorBrief","2009-11-09T05:00:00Z","2009-09-08T13:25:00Z","Minor","0","0","1","1","0","The student pilot's failure to maintain aircraft control and adequate airspeed during the aborted landing, which resulted in an aerodynamic stall at a low altitude.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Yaw control - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot",,"41.331665000000001","-82.100279999999998","CESSNA","177B","AIR","1G1","Elyria Airport","false","1","REC",,"INST","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74120","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74120/pdf"
"CEN09CA420","ACC","74226","2009-06-23T14:00:00Z","Greenfield","Indiana","United States",,"N263AL","2427","false","Aviation","DirectorBrief","2009-09-10T04:00:00Z","2009-07-24T14:53:00Z","None","0","0","0","0","0","The pilot failed to maintain directional control of the airplane during the takeoff roll.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Response/compensation",,"39.843333999999999","-85.896666999999994","AVIAT","Husky","AIR","MQJ","Mt. Comfort Airport","false","1","REC",,"PERS","091","Substantial","VMC","Andre Lacy","Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74226","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74226/pdf"
"CEN09LA379","ACC","74117","2009-06-23T12:49:00Z","Bourne Stage","Texas","United States",,"N17UA","113/13","false","Aviation","DirectorBrief","2011-03-16T04:00:00Z","2010-12-14T20:30:00Z","None","0","0","0","0","0","The pilot’s exceedance of the aircraft’s placarded never-exceed speed (Vne), resulting in aerodynamic flutter in the empennage and the subsequent in-flight structural failure of the aft portion of the fuselage.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Capability exceeded, Aircraft - Aircraft structures - Fuselage - Fuselage main structure - Failure, Personnel issues - Action/decision - Action - Incorrect action performance - Pilot",,"29.533611000000001","-98.469718","Urban Air SRO","UFM-13","GLI",,,"false","1","REC",,"PERS","091","Substantial","VMC","San Antonio Light Sport Aircraft, Inc.","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74117","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74117/pdf"
"CEN09FA377","ACC","74113","2009-06-23T10:57:00Z","Sanborn","Iowa","United States",,"N7795N","28-5244","false","Aviation","DirectorBrief","2009-12-29T05:00:00Z","2009-10-28T19:45:00Z","Fatal","3","0","0","3","0","A loss of engine power due to fuel exhaustion as a result of the pilot's improper fuel planning and failure to refuel.","Personnel issues - Task performance - Planning/preparation - Fuel planning - Pilot, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid level",,"43.201388999999999","-95.733054999999993","PIPER","PA-28-180","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC",,"Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74113","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74113/pdf"
"CEN09LA375","ACC","74111","2009-06-23T09:53:00Z","Mineola","Texas","United States",,"N2719S","15066619","false","Aviation","DirectorBrief","2009-12-15T05:00:00Z","2009-09-22T17:31:00Z","Serious","0","1","0","1","0","The pilot's failure to maintain control of the airplane during taxi, and his subsequent failure to maintain control after the inadvertent takeoff, which resulted in an aerodynamic stall. Contributing to the accident was the pilot's lack of flight experience.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Capability exceeded, Personnel issues - Experience/knowledge - Experience/qualifications - Total experience - Student/instructed pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Experience/knowledge - Experience/qualifications - Qualification/certification - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Surface speed/braking - Not attained/maintained",,"32.672778999999998","-95.506384999999995","CESSNA","150G","AIR","3F9","Mineola Wisener Field","false","1","REC",,"PERS","091","Substantial","VMC","Michael R. Jaffe","Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74111","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74111/pdf"
"WPR09LA308","ACC","74115","2009-06-23T08:30:00Z","Cottonwood","Arizona","United States",,"N413RV","60117","false","Aviation","DirectorBrief","2011-09-19T04:00:00Z","2011-07-08T17:05:00Z","Fatal","2","0","0","2","0","The partial loss of engine power for undetermined reasons, and the pilot's failure to maintain an adequate airspeed, which resulted in an inadvertent stall/spin.","Aircraft - Aircraft power plant - Engine (reciprocating) - (general) - Failure, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained",,"34.729998999999999","-112.035003","Mayo","RV-6A","AIR","P52","Cottonwood Airport","true","1","REC",,"INST","091","Substantial","VMC","Philip H. Rajca","Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74115","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74115/pdf"
"CEN09CA371","ACC","74105","2009-06-22T21:35:00Z","Marian","Indiana","United States",,"N2526J","3611","false","Aviation","DirectorBrief","2009-09-30T04:00:00Z","2009-10-21T20:22:00Z","Serious","0","2","0","2","0","The pilot's failure to maintain clearance with the utility pole and power lines.","Personnel issues - Experience/knowledge - Experience/qualifications - Qualification/certification - Pilot, Personnel issues - Task performance - Planning/preparation - Flight planning/navigation - Pilot, Environmental issues - Physical environment - Object/animal/substance - Wire - Response/compensation",,"40.508056000000003","-85.723608999999996","BUCKEYE","DREAM MACH","PPAR",,,"false","1","REC",,"PERS","091","Substantial","VMC","JOHNSON DALE F","Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74105","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74105/pdf"
"CEN09CA372","ACC","74107","2009-06-22T17:45:00Z","Albuquerque","New Mexico","United States",,"N1876Q","177RG0276","false","Aviation","DirectorBrief","2009-09-10T04:00:00Z","2009-07-22T14:31:00Z","None","0","0","0","0","0","The pilot's failure to maintain adequate airspeed while landing, resulting in an aerodynamic stall.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Personnel issues - Physical - Alertness/Fatigue - (general) - Pilot",,"35.145277999999998","-106.79528000000001","CESSNA","177 RG","AIR","KAEG","Double Eagle II","false","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74107","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74107/pdf"
"CEN09CA376","ACC","74112","2009-06-22T16:15:00Z","Fort Collins","Colorado","United States",,"N5824D","22-4499","false","Aviation","DirectorBrief","2009-09-10T04:00:00Z","2009-07-22T14:29:00Z","None","0","0","0","0","0","The pilot's failure to maintain control of the airplane during a crosswind landing. Contributing to the accident was the instructor's delayed action in regaining control of the airplane.","Personnel issues - Action/decision - Action - Delayed action - Instructor/check pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"40.451946","-105.01139000000001","PIPER","PA-22-150","AIR","FNL","Fort Collins-Loveland Airport","false","1","REC",,"INST","091","Substantial","VMC","Bradley M. Gunter","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74112","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74112/pdf"
